,source,target,type,url,content
élaboré un rapport sur la cybersécurité. Vous
êtes accompagné de Monsieur Guillaume Crépin,
Délégué régional de l'ANSSI pour
l'Île-de-France, et de Monsieur Gilles Pirman, Chargé de mission
stratégie des territoires. Enfin, Monsieur
Achille Lerpinière, vous intervenez au nom de la région
Île-de-France dont vous êtes le Directeur des systèmes
d'information (DSI).
Quand nous avons travaillé sur la
cybersécurité dans les collectivités, nous nous sommes
rendus compte du degré d'indifférence de nombreuses
collectivités sur le sujet et du fait que certaines collectivités
et certains élus pensaient que, dans la mesure où ils avaient un
responsable des systèmes d'information, rien ne pouvait leur arriver.
Or, il est nécessaire d'avoir un portage politique extrêmement
fort sur ce sujet.
Monsieur Laurent, vous avez la parole.
M. Philippe
Laurent. - Merci Madame la Présidente et
bienvenue à toutes et à tous. 
Je voudrais apporter le témoignage de ma ville de
20 000 habitants qui est confrontée à la situation que chacun
connaît, sous le contrôle de Monsieur Sébastien Zumbo,
notre chef du service des systèmes d'information, lequel est à la
fois passionné et inquiet de ces questions. Monsieur Sébastien
Zumbo nous a ainsi convaincus de la nécessité de mettre en place
un plan d'action ambitieux sur la question de la sécurité
informatique et de la lutte contre les cyberattaques. Ce plan d'action repose
sur trois grands piliers : la sensibilisation et la formation des agents, ce
travail devant être relancé en permanence, car le nombre
d'attaques est de plus en plus important et les attaques sont de plus en plus
subtiles ; l'augmentation du niveau de sécurité des accès
aux systèmes d'information, ce qui passe par un certain nombre de
techniques (double authentification, logiciels agréés ANSSI,
audits de sécurité réguliers, refonte du réseau
informatique) ; l'établissement du plan de continuité
informatique avec des sauvegardes sur des sites différents et tout un
ensemble de processus qui ont nécessité la mise en place d'un
budget important. En 2020, le budget consacré à la
sécurité informatique s'est élevé à environ
30 000 euros. En 2024, ce budget est évalué à 165 000
euros, soit un peu moins d'un point d'impôt pour une ville comme Sceaux,
ce qui représente une somme très importante. Cela devient donc un
vrai enjeu, y compris pour des collectivités de taille moyenne comme la
nôtre.


Mme
Françoise Gatel,
présidente. - Vous avez dit à
juste titre qu'il était nécessaire de sensibiliser les agents de
la mairie et les collaborateurs, mais il est également nécessaire
de sensibiliser et de former les élus, notamment ceux des petites
communes dans lesquelles le risque est peut-être moins
spontanément perçu. Merci beaucoup. Je passe la parole à
Monsieur Buisset. J'attire l'attention sur le fait que le sujet que nous
abordons est important et que, compte tenu des risques qui l'entourent, nous
devons être extrêmement prudents, discrets et
réservés. Il est dès lors impératif de
préserver la confidentialité de certaines questions sensibles
pouvant être abordées par Monsieur Buisset.
M. Richard Buisset, Directeur
général du Syndicat interdépartemental pour
l'assainissement de l'agglomération parisienne
(SIAAP). - Le SIAAP concerne
9 millions d'usagers. Il s'occupe du transport des eaux usées
et de leur assainissement, ainsi que des stations d'épuration. Le SIAAP
fait face à des enjeux importants, notamment avec la perspective des
Jeux olympiques. Il s'agit d'un contexte dans lequel les menaces de
cyberattaques sont croissantes. Le SIAAP gère 6 stations
d'épuration, emploie 1 800 agents et dépense annuellement 1
milliard d'euros en fonctionnement et en investissement. Nous disposons d'une
régie informatique et nous exploitons nous-mêmes nos stations
d'épuration à l'exception de la station de Seine Valenton. Notre
DSI exploite elle-même ses data centers et ses serveurs.
En ce qui concerne la cyberattaque dont nous avons
été victimes, cela a commencé par un phishing,
à savoir des e-mails que reçoivent les agents et dans lesquels
ces derniers se voient demander leur mot de passe. Ces e-mails ont
été envoyés à 200 agents du SIAAP et l'un d'entre
eux y a répondu en donnant son mot de passe, sans se rendre compte qu'il
était victime d'une attaque. L'assaillant a ensuite pris le
contrôle de sa boîte e-mail et envoyé des milliers d'e-mails
de phishing à d'autres collègues. La boîte e-mail
de l'agent concerné a été fermée, les process ont
été vérifiés et nous avons commencé à
renforcer les accès. Or, un mois plus tard, les attaques sont devenues
plus intelligentes : nous recevions nos propres e-mails en phishing,
dans lesquels il nous était demandé de cliquer sur un lien.
Au-delà de la messagerie, il est apparu que la cyberattaque avait
atteint le système de gestion. Avec l'ANSSI, nous avons
décidé de tout couper. Cette coupure nous a sauvés dans la
mesure où l'assaillant n'a pas pu entrer, mais il a fallu se couper du
monde pendant une journée. Nous avons embauché des partenaires
informatiques pour venir scanner et remettre le réseau en place.
Finalement, seul un serveur de messagerie a été touché.
Des e-mails nous ont été volés, ainsi que notre annuaire
avec nos photographies et coordonnées (nom, fonction, etc.). Nous avons
été touchés car nous aurions dû avoir prévu
davantage de précautions. Mais nous avons mis toute l'énergie de
notre service public à ressortir plus forts de cette crise.
Nous nous sommes dotés d'une nouvelle messagerie.
Nous avons craint à un moment de perdre notre nom de domaine, mais nous
l'avons conservé. Nous avons mis en place une solution Endpoint
Detection and Response (EDR). Il s'agit d'un logiciel qui surveille tout
ce qu'il se passe d'anormal sur nos serveurs grâce à l'IA et qui
envoie des alertes. Pour traiter les alertes, nous avons également mis
en place un security operations center (SOC), un centre de crise qui
surveille les réseaux 24 heures / 24, reçoit les alertes par les
logiciels EDR et les traite en temps réel. Nous ne sommes pas
suffisamment importants en taille pour disposer de notre propre SOC que nous
sous-traitons dès lors à un prestataire. L'infrastructure est
ainsi en cours de modernisation.
En termes financiers, nous avions réalisé
un audit informatique de notre système d'information en tant que service
public industriel et il était apparu qu'il fallait consacrer deux points
d'impôt à la sécurité informatique plutôt
qu'un point. De nombreuses dépenses constituent ainsi un rattrapage de
ce que nous n'avions pas fait auparavant.
Le SIAAP est un opérateur de service essentiel
(OSE) au titre du transport et du traitement des eaux usées et
fluviales, mais pas un opérateur d'importance vitale (OIV). Nous avons
avancé sur plusieurs sujets durant la cyberattaque, dont la gestion de
crise, le traitement des salaires, etc. Nous avons encore du travail et nous
avançons à marche forcée. Nous rattrapons un retard de
règles que nous n'avions pas implémentées, un retard qui
ne se limite pas aux logiciels, mais qui concerne également
l'organisation. Nous avons par exemple des serveurs qui doivent fonctionner 24
heures / 24, mais nos agents avaient peur de les mettre à jour,
craignant de perturber le système. Par ailleurs, même si les
agents ont des mots de passe et sont sensibilisés à la
sécurité informatique, des erreurs humaines interviendront
toujours. Il est donc nécessaire de mettre en place une double
authentification pour accéder aux messageries. Il faut collaborer avec
l'ANSSI et surveiller 24 heures / 24 le système d'information du SIAAP.


Mme
Françoise Gatel,
présidente. - Merci. Votre intervention
suscite immédiatement deux réflexions. La première porte
sur la nécessité d'une sensibilisation de toutes les
collectivités et de leurs satellites sur le sujet. Des actions sont
entreprises, et je remercie à cet égard l'ANSSI et l'Association
des maires de France. J'ai adressé un courrier à Monsieur le
Ministre de l'Intérieur lui suggérant d'inviter les
préfets à être proactifs et à s'assurer que les
collectivités ont bien conscience du sujet et de l'importance de la mise
en oeuvre d'un dispositif, car l'enjeu est majeur. Deuxièmement, nous
parlons souvent finances au Sénat et nous avons permis que l'État
accompagne financièrement des dépenses extrêmement urgentes
en prévention contre les incendies et les inondations. Quand j'entends
parler d'un ou de deux points d'impôt, je doute que les
collectivités qui font preuve d'une grande frugalité dans leurs
finances soient sur le point d'inscrire dans leurs priorités les
investissements nécessaires à la cybersécurité. Je
pense vraiment qu'il faudra être extrêmement attentifs, lors de la
prochaine loi de finances, à ce que l'État accompagne
financièrement les investissements nécessaires.
Général, je vous remercie de
l'extrême qualité du travail de l'ANSSI et de votre attitude
proactive envers les collectivités. Je crois que d'importants
progrès ont été faits autour du monde de l'entreprise,
mais que le niveau d'action n'est pas le même pour les
collectivités.
Général François Degez, Chef
de la division coordination territoriale de
l'ANSSI. - Je me présente, j'ai quarante
années de service actif au sein de la gendarmerie. J'ai servi dans les
